name,Tc
La1Fe1As1O0.85,25.76666667
Y1Ba2Cu3O6.951,91.19
Hg0.8Mo0.2Ba2Ca1Cu2O6.4,127
La1.7Sr0.3Cu0.85Fe0.15O4,0
Sn3Y5,0
Bi2Sr2Cu1O6.16,10
Nb0.15Ir0.85Pt3,0
Y0.8Ca0.2Ba2Cu2.85Co0.15O6.84,86
Eu1Fe1.8As2P0.2,0
In0.15Nb3Sn0.85,18.26
Nb3Ga0.05Sn0.95,18.3
Bi2Rh3Se2,0.84
C0.47Ta1,0
La1.82Sr0.18Cu0.985Zn0.015O4,0
Y2.667Ce1.333La1.333Ba1.333Sr1.333Cu6OY,0
Nb2.94Ta0.06Al1,17.7
Y0.25Tb0.75Ni2B2C1,0
Pr1Os0.2Ru3.8Sb12,1.16
La2Cu1O4.044,34
Nb3Rh0.9Pd0.1,2.55
Ti0.6V0.4,7.15
Ce1Bi3.1Pb0.9Te6,2.8
Sn0.8In0.2Te0.7Se0.3,3.5
Au1Zn3,1.245
Hg1Ba2Cu1O4.096,95.6
Ta0.78W0.22,1.36
Nd2.16Ce0.225Ca1Cu2O6.69,0
Cs1Rb2C60,31
Mn2O3,0
Sr0.4La0.6Bi1S2F1,2.96
La1Rh1B1N1,0
Y1Ru3.5Si2,3.51
Ce1Ni2,0
Ba1Al0.95Si1.05,2.8
Ce1Ir1Si3,1.53
Tl0.54K0.46Fe1.88Se2,30.4
La1Fe0.9Ir0.1As1O1,10.9
Y0.4Pr0.6Ni2B2C1,0
Nb0.7425Zr0.0075Al0.25,17.4
Rb0.7Fe1.9Se2,0
Bi1.95Sr1.85La0.2Cu1O4,27
Y1Ba2Cu3H0.13O7,93.5
Ru0.9Ir0.1Sr2Gd1Cu2O8,22
Ca0.85Ce0.15Ba1La1Cu3O7.07,52.4
Ca1.875Na0.125Cu1Br2O2,0
Hf1Ru1P1,11.79666667
Pb0.1Yb0.9Mo6Se8,6.3
Zr0.96V0.04B2,8.7
Y1.8Cr0.2C2.9,12.4
Bi3La5,0.64
Au0.88In0.12,0
Bi1.95Sr1.75Nd0.3Cu1O4,30
Ga0.25Nb0.75,20
Th1Ir1.2Ru0.8,1.45
Hf2Ru3Si4,0
Y0.8Pr0.2Ba2Cu3O6.75,41.5
Fe22U78,0.98
Co1Ge2,0
Y1Ba1Sr1Cu3O6.94,79
Sn1.1Mo6Se7.5,4.2
Bi2Sr2Ca1Cu2O8.19,89.26666667
Ce0.04La0.96,0
Er1Ni2B2C,11
Yb0.9Ca0.1Ba1.2Sr0.8Cu4O8,84
Sn0.04V0.96,1.86
Nb1N0.98O0.02,17.7
Pb0.06Tl0.94,2.7
Ba0.51K0.49Bi1O3,17.2
Bi2Sr2Ca1Cu2O8.242,73.9
Si5Zr6,0
Na0.5Zr1N1Cl1,15
Au1In2,0.22
Tl1Ba2Ca0.9Gd0.1Cu2O7,91.8
Bi1.95Sr1.65La0.4Cu1O6.343,26.5
La2Cu1O4.2,0
Gd0.95Hf0.05Ba2Cu3O6.91,86.9
Ba0.59K0.41Bi1O3,31
Sm1.665Gd0.185Ce0.15Cu1O4,13
Nb1Te4,0
Nb0.6Zr0.4,10.525
Rh0.8Ru0.2Se2,1.33
Lu5Ir4Si9.5Ge0.5,6
Be49Rh1,0
Er5Ir4Si10,0
Y0.4Pr0.6Ba2Cu3O6.85,0
V2.802Ta0.198Ga1,12.3
Ca10Pt3.18Fe9.82As18,0
La1Fe0.905Zn0.095As1F0.28O0.68,3.5
La2.1Gd0.7Ca1.4Ba2.8Cu0.7O16.471,79
Bi1.4Pb0.6Sr2Ca2Cu3O7,108.5
C0.016Cs1,0
Ti0.2Zr0.8,1.01
Sc0.05Zr0.95,0.11
Pr0.8Ca0.2Ba1La1Cu3O7.34,0
Y1.3Th0.7C2.7,16.8
V0.75Ge0.225Al0.025,8.6
Pd2Y0.9Yb0.1Sn1,4.37
Al0.06Au0.92In0.02,0.0619
La1.875Ba0.125Cu0.98Ni0.02O4,0
Ce0.1Nd0.9Bi1S2F0.5O0.5,4.68
Ba1Pt0.3Si1.7,2.6
Co0.03In0.97,3.95
C1Mo3Re2,0
Tl0.75K0.25Fe1.84Se2,29.8
Hg1Ba2Cu1O4.2,94.2
Lu2Ir2.97Rh0.03Si5,4.6
Ba0.5K0.5Fe1.9Ru0.1As2,37.14
Ru0.05Ti0.95,2.5
Sn0.97As0.006Te0.994,0.048
Eu0.6Pr0.4Ba2Cu3O7,37.8
Tc0.6W0.4,7.89
Zr1P1S1,3.6
Nb0.85Ta0.15,8.08
B2.8C97.2,4
Au0.9Ga0.1,0.264
K0.8Fe1.78Se2,32
La1.8Sr0.2Cu0.985Ni0.015O4,0
Y0.8Ca0.2Ba2Cu3O6.4,52.6
Tl1Ba2Ca0.7Gd0.3Cu2O7,81.25
Sr1Fe1.6Co0.4As2,12.9
Ho1Re2,0
La1Fe0.991Zn0.009As1F0.08O0.9,15.6
Bi1.6Pb0.25V0.15Sr2Ca2Cu3O9.91,0
La1.85Sr0.15Cu0.973Fe0.027O4,0
Bi2Sr2Ca1Cu2O8.373,47.2
Bi2Sr2Y1Cu2O8.51,0
Y1Ba2Cu2.6Fe0.4O7.401,82
Tl1Ba0.3Sr0.7La1Cu1O5,30
La0.9Y0.1Ni1C2,2.29
Ge2Pd1,0
Hf0.909W0.091,2.38
Pr1Fe1As1O0.85,48.2
Ir0.55Re0.15,0.61
Nd1Bi0.9Pb0.1S2F0.3O0.7,4.83
Pb0.5Cu0.5Sr0.8La1.2Cu1O5.01,38.7
Si3Ti5,0
La1.65Sr0.35Cu1O3.9,0
Ba1Fe1.78Co0.22As2,16.23
Na0.4Co1H2.6O3.3,2
Nb3Al0.67Zn0.33,17.3
Ce1Ir0.987Pt0.013In5,0.897
Y1Ba2Cu2.994Zn0.006O6.63,60
La1.6Nd0.2Ba0.2Cu1O4,11
Cs0.1Li0.1W1O2.8F0.2,2.1
Sm1.45Gd0.4Ce0.15Cu1O3.97,19.2
Bi2Sr2Ca1Cu2O,87
La1.2Ba1.8Cu3O7.35,0
La1.99Sr0.01Cu1O4,0
Ba0.5K0.5Fe1.8Cu0.2As2,11.83
Tl1Bi1Te2,0.141
Ca1Cu1Cl2O2,0
Cu0.1Pb0.9,6.5
Ca1Pb1,7
La1F0.05Fe1As1O0.95,26
Nb3Al0.8Ga0.2,18.54
Os0.025Zr0.975,2.97
Y0.57Pr0.43Ba2Cu3O7,22
Pr1.9Ba1.1Cu3O7.29,0
La1.84Sr0.16Cu0.99Mn0.01O4,30.4
Bi1.6Sr0.4Yb0.8Ca0.2Cu3O6.166,0
Y0.85Ca0.15Ba2Cu2.85Zn0.15O6.85,43
Y1Pt2B2C1,10.5
Cd1O1,0
Ir3V1,0
Bi0.26Pb0.74,8.3
Nd1.65La0.2Ce0.15Cu1O4,21.2
Bi0.5La1.5Sr1Cu2O6.02,28
Mo0.23Re0.77,9.25
Al0.23Nb0.75Zr0.013,18.3
Ca0.85Eu0.15Fe1As2,12.2
La1.99Sr0.01Cu0.996Zn0.004O4,0
Rb1Eu1Fe4As4,36.5
Dy0.4Pr0.6Ba2Cu3O6.9,0
Y1Ba1.5La0.5Cu3O7.22,36.6
Bi1.6Pb0.35V0.05Sr2Ca2Cu3O10.12,103.7
Hf0.1Nb0.9,9.6
Ir1U1,0.14
Au0.25Te0.75,1.85
Ho5Ir4Si10,0
Bi1K3,0
Re0.73W0.27,8.3
La2.5Y0.5Ca1Ba3Cu6.86Fe0.14O16.578,77
Hf0.4Zr0.6V2,8.98
Sm0.5Pr0.5Ba2Cu3O7,0
Ga1Zr2,0.38
Fe1Se0.82,7.83
Pb5Bi12Se23,0
Yb0.7Pr0.3Ba2Cu3O6.87,67.2
Co1Si1,0
Tl0.5Pb0.5Sr2Ca1Cu2.98Zn0.02O7,71
Cr0.3Ru0.7,0.38
La1.775Nd0.1Sr0.125Cu1O4,27
Nb1S3,0
U1Pt2.991Pd0.009,0.345
La1Fe1As1H0.35,29
Pr1Fe1As1F0.154O0.846,46.4
In0.04Pb0.96,7.075
Ba1Fe1.88Ni0.12As2,18.6
Ga0.222V0.778,12.3
Sb0.66Tl0.33,5.2
Bi4Sr4Ca0.5Tm1.5Cu4O16.91,1.5
Nb2.5Ta0.5Sn1,17.6
La1Tl2.25Sn0.75,1.05
Pb0.6Cu0.4Sr1.1La0.9Cu1O5.19,25
Ca1Fe0.93Co0.07As1H1,23
La1.92Sr0.08Cu1O3.994,20.3
Pb1.13Ta1S3.13,3.08
Sm1.91Ce0.09Cu1O4,0
Ca0.7Na0.3Fe2As2,0
Ir0.984Ni0.016,0.052
Eu1.6Pr0.4Ba4Cu7O14.761,63
Tl1Ba2Ca0.2Y0.8Cu2O7,0
Mg0.7Al0.15Li0.15B2,28.55
Mo0.17Zr0.53,0
Nd1Ba2Cu3O6.86,78.6
V0.27Cr0.63Al0.1,0
Gd0.93Ca0.07Ba1Sr1Cu3O6.8804,53.5
Gd1Ba1Sr1Cu3O7,82
Bi1Mg1,0.7
Bi3Ni0.95Fe0.05,4.08
Sr4V2.7TI0.3O9.51,0
La3Pd5Si1,1.4
Nd1.48Gd0.37Ce0.15Cu1O4,18
La1Bi1Te2F0.5O0.5,0
Cu1Ir2Se4,0
Y1Ba1.9La0.1Cu3O6.5,32.9
La0.9Th0.1Ni1O3,0
B0.69Mg0.31,5.7
Pr0.55Nd0.45Os4Sb12,1.01
Nb2.73Ti0.27Al1,11.5
Bi2Sr2Ca2Cu3O1,114
Th0.8Nd0.2Ru2,4.55
B3Mo6S8Sn1,15
Dy0.8Tm0.2Ni2B2C1,3.42
Au0.23V0.77,0.66
La1Fe0.9Mn0.1As1O1,0
Cr0.915Pt0.185,0
Mg0.8Zn0.2C1.05Ni3,4
Y1Sr2Cu2.7W0.3O6.9,26
Sm1Ba2Cu3O6.92,90
Y1Ba2Cu2.91Zn0.09O6.73,25
Mg1C1Ni2.975Fe0.025,5.17
Nb77.9Sn11.1Al5.5Ge5.5,13
Bi1Cs3,0
P1Ru2,0
Sm1Fe0.98Ni0.02As1O1,0
Si0.4V0.6,0
Nd1Ba2Cu2.85Ga0.15O6.62,23
Li1Ti2O4,11.87272727
Ba1Ru2As2,0
N0.93Nb1,13.3
Sr2.5Ca11.5Cu24O41,2.5
La0.8Na0.2Fe1As1F0.2O0.8,23.02
Ca1Ga1Si1,4.2375
Bi0.02Pb0.98,0
Ta1Se3,2
Tm1Rh1.3Sn4,2.07
Bi2Sr1.4Ca1.6Cu2O8.2,81.1
V3Ge0.9Al0.1,8.8
Lu1Rh4B4,10.093625
Y2Ba4Cu7O14.03,4.3
B2.32Nb1,9.8
Pd2Y0.85Dy0.15Sn1,2.8
Y1Ba1.9La0.1Cu3.93Zn0.07O8,17.8
B12Yb0.01Zr0.99,4.4
Er1Ba2Cu2.28Co0.18O6.74,34
Nb3Sn0.7Sb0.3,15.8
Bi0.198Mo0.132Cu2.67Sr2Y1O7.18,0
In0.78Tl0.22,3.18
Lu0.9Tb0.1Ru1B2,4.76
V0.26Zr0.74,5.9
C0.05Ge3V5,0
La1.925Ca0.075Cu1O4,9.2
La1Fe0.9997Mn0.00025As1F0.11O0.89,22.8
Nb1C0.5Ni0.5,17.3
Tc0.3W0.7,5.75
Nb3Ga0.5Al0.5,18.5
Ce0.025Th0.975,0.58
La3In1C1,0
Er0.64Ca0.36Ba1.4Sr0.6Cu2.76Co0.24O6.8,48
Bi2Sr2Ca1Cu2O8.197,74
La1Sn2,3.6
Bi1.75Pb0.25Sr8Cu4C3O21,0
Os0.075W0.925,0.9
Bi1.85Pb0.35Sr1.9Ca2.1Cu3.1OY,112
Gd0.8Pr0.2Ba2Cu3O6.95,53.1
Fe0.98Ni0.02Se0.3Te0.7,2.1
Tl1Ba2Ca1Cu2O8,105.9816667
Ni0.6Fe0.19P0.21,0
La1.85Sr0.15Cu0.985Zn0.015O4,20.175
Sn0.65Tl0.35,7.1
Sr1Pd1.8Ag0.2Ge2,2.52
Y1Ba2Cu2.97Ti0.03O6.92,82
Ta0.7V0.3,3
Si2Ta3,0
Gd1Ba2Cu3O6.94,90.8
Cu0.08Ti1Se2,4.14
Nd1.5Ce0.5Sr2Nb1Cu2O10,28
La1.8Sr0.2Cu0.995Fe0.005O4,25.5
B1Ta1.25W0.75,0
Y0.97Ca0.03Ba2Cu3O6.97,86.7
Ag7F1O8,0.3
Y0.99Ca0.01Ba2Cu4O8,78.7
Mg1.2C1.6Ni3,7.3
Bi1.6Pb0.4Sr2Cu2.9Mo0.1OY,107
La1Ir2Ge2,1.5
Y1Ba1.66La0.34Cu3O7.073,56
Ba0.82K0.18Fe1.654Co0.346As2,11
Nb3Ge0.2Pb0.2Sn0.6,17.84
Cu0.08Ti2Se2,3.95
Si0.108Zr0.892,3.54
Mo5.5Ru0.5Se8,5.43
Nb3Rh0.7Pt0.3,5.1
Nb50Zr25Hf25,10.1
Nb0.75Al0.17Ge0.08,19.8
Fe1.05Te1,0
U1Ni2B2C1,0
Ca0.86Sr0.14Cu1F0.2O1.8,0
Li2Pt3B1,2.728
Ge0.21V0.79,6.4
La1Pt1.5Au0.5B2C1,10.65
La0.9Ca0.1Ba1.5Sr0.5Cu3O6.847,68
Na0.4H3.6Sb1.16S5.16Ta2O1.8,3.5
Be21W5,0
Hg0.8Bi0.2Ba2Ca2Cu3O8.2,130
Ba1Ti2As1.2Sb0.8O1,0
La1Ir1Si3,1.473333333
Ba1Cu0.2Si1.8,3.02
Cd0.03In0.97,3.2755
Gd4Fe2As2Te0.9O4,25
La0.35Ce0.65Ru2,1.647
Hg1Ba2Cu1O4.28,85
La1Ba1.5Ca0.5Cu3O7.08,0
Mo5.1Pb1S6,14.4
Ce0.03La0.97,1.21
Al3Ti1,0
C3Sc4,0
La0.6Th0.4Ni1C2,7.7
Bi1K1,3.6
Y1Ba2Cu3H0.24O6.765,68
Y2Ba4Cu7O14.53,60
Ge1Th1,0
Li1.333Ti1.667O4,0
Y1.8Si0.2C2.7,11.3
Re0.9467Os0.0533,1.934
Ni22Zr78,3.47
Tm1Ba2Cu3O6.96,89.88
Y1Ba2Cu2.94Zn0.06O6.73,35
Y0.88Ca0.12Sr2Cu2.5Fe0.5O6.89,19
Na1Al1Ge1,0
K1Ta0.91Nb0.09O3,0
Dy2Ba4Cu7O14.61,29
La1Rh2,0
La1.85Sr0.15Cu0.985Fe0.015O4,5.2
Pr3Ru4Ge13,0
La1.82Sr0.18Cu0.97Co0.03O4,3
Pr0.179Th0.821,0.75
Ir0.43Ru0.57,0.18
Ir0.89Ru0.11,0.105
Ba6Ca2Si46,5.2
Ni2Ti1In1,0
Eu1.4Pr0.6Ba4Cu7O14.632,58
Tl2Ba2Ca1Cu2O7.876,110
V0.003Ga0.974Pb0.026,13.2
Ag0.82Sn0.18,0.066
La1Fe1As0.8P0.2O1,3.103333333
Mg1Pt1Si1,2.5
Pd1.5Te2,2.21
B6Ce0.01Y0.99,0
La2Pd3Si5,0
Nb0.8Ti0.19Fe0.01,0
Nb3Sn0.05Sn0.95,16.9
La1.86Sr0.14Cu0.99Li0.01O4,38.25
Ir2Sb1,0
La3Ru4Ge13,3.9
La1Ru2.97Fe0.03Si2,6.22
Ho0.9La0.1Ni2B2C1,2.25
Fe1Si1,0
Ca1Fe0.96Co0.04As1H1,0
Sm1.3Ba1.7Cu3O7.16,0
Ge0.5Cu0.5Sr2Ca1.8Y0.2Cu3O9.3,77
Y2Ba4Cu7O14.6,41.2
Gd0.8Mo0.2Ba2Cu3O6.807,52.5
La1Fe1P1F0.05O0.95,7.21
Y1Ba2Cu3O7.01,89.5
Zr1V1.85Fe0.15,6.41
Nb2.85V0.15Sn1,17.1
Hg1Pb2.1,5.85
La0.8Th0.2,5.15
In0.1Pb0.9,6.8
Fe0.25Ni0.75U6,3
Th1.9Er0.1C3,6.8
C0.2Cr0.8,0
La1.8Nd0.2Cu1O4.025,15.9
C1.35Th0.9Y0.1,0
Y1Ba2Cu2.94Ni0.06O6.6,40.1
Y1Ba2Cu3O7.1,91.65
Tl0.5Pb0.5Sr2Ca1Cu2.98Co0.02O7,65
Bi2Sr1.5La0.5Ca1Cu2OY,55.63
Nb2.9175Ti0.0825Al1,16
Nb3Ga0.5Zn0.5,16.4
Nd1.1Ba1.9Cu3O6.9,92
Nb0.8Ga0.15Ni0.05,9.4
Ho0.25Y0.75Ni2B2C1,13.8
Nb0.96Ti0.04N0.9,13.8
U0.99Y0.01Pd2Al3,1.11
Ho1Ni1B1C1,0
Nb1O2,0
Gd0.9Pr0.1Ba2Cu3O6.95,74.3
Y0.8Pr0.2Sr2Cu2.85Re0.15O7,39.1
Al0.029Ti0.971,0.65
Mg1.2C1.52B0.08Ni3,6.9
V75Ge20Sb5,5.86
Ca0.31Sr0.7Ti1O3,0.1
Fe1Se0.91S0.09,10.1
Nb3Sn0.8Ga0.2,17.4
Sr2Tm1Cu3O7.48,58.5
Lu0.1Dy0.9Ni2B2C1,2.485
Ba1Fe1.73Zn0.16Co0.11As2,0
Ca1Fe1.85Co0.15As2,15.2
Ba1Fe1.906Co0.094As2,17.46428571
Y0.8Pr0.2Ba2Cu4O7.95,74
C1Nb0.6W0.4,12.5
Eu1Fe1.2As2P0.8,21.5
Gd2Cu1O4,0
Y0.9Ca0.1Ba2Cu3O6.59,68.8
La1Ba0.9Ca1.1Cu3O7.05,71
Lu0.15Dy0.85Ni2B2C1,0
Y1Ba1.9La0.1Cu3.95Zn0.05O8,33.3
Yb0.9Ca0.1Ba1.6Sr0.4Cu3O6.89,62.1
Sr0.958Eu0.042Fe1.76Co0.24As2,13.3
Ce1Co1In4.9Sn0.1,1.02
Pr1.3Ba1.7Cu3O7.05,0
Th0.9988U0.0012,0.55
Nb3Si0.06Sn0.94,17.8
Eu1Ba2Cu3OY,94.8
Pr1.83Ce0.17Cu1O3.99,13
Mo5S6Sn1,13.4
Ce1Ir1In4.996Sn0.004,1.043
Tl1Sr1La1Cu1O5.09,30
Ba1Fe1.92Co0.08As2,7.833333333
Sm1Fe1As1F0.085O0.915,14
Sr0.6La0.4Fe2As2,20.5
Y1Re0.15Ba2Cu2.85O7.13,90
In1Th2,0
Fe1Sr2Y1Cu2O7.32,0
La0.998Gd0.002Al2,2.39
Yb0.4Pr0.6Ba1.7Sr0.3Cu3O6.87,0
Ce3Ir2Ge2,0
La0.8Y0.2Fe1As1F0.11O0.89,30.3
Lu1Os3B2,4.655
Y0.84Sr1.16Ba1Cu2.78S0.22O7,78.1
V3Ga0.2Si0.8,10.5
Au2In1Yb1,0
Hf0.3Nb0.4Zr0.3,0
Ge1V3H0.033,5.83
Nd0.97Th0.03Ni1O3,0
Dy0.01La0.99,3.77
Cr0.011Ti0.967V0.022,3.6
La0.9Sr0.1Ni1As1O1,3.7
La2Cu1O4.33,0
Tb1Os1.5Sn2.6,1.4
Nb40.6Zr19.9Ta39.5,9.9
La1.7Nd0.3Ba2Ca0.6Cu4.6O7.135,77
Y1Ba2Cu2.2Co0.8O7.3,0
Nb25Ti70Zr5,7.5
Bi1.7Pb0.3Sr2Ca0.75Y0.25Cu1.94Zn0.06O8,60.6
Cs0.4Sr0.6Fe2As2,36.6
Cu0.85Ge0.15,0.084
Cs0.23W1O3,6
Bi2Sr2Ca1Cu2O8.118,91
La1Fe0.973Zn0.027As1F0.08O0.9,0
Sr2Ca2Cu3F3.2O6.2,111
Sr1Fe2As1.22P0.78,27.35
Nb1Ru1.2Pt1.8,0
La1.94Ba0.06Cu0.99Zn0.01O4,0
Y1Ba2Cu2.9Ni0.1O6.92,80.5
Mg2Nb1,5.6
Pr2S3,0
Al3Ta1,0
Ce1Ir1In4.986Sn0.014,0.8
Ru1Sr2Gd0.9Y0.1Cu2O8,32.2
Tm1.83Ca0.17Cu1O3.99,30
Pt0.42Y0.58,0.76
Bi1.7Pb0.3Sr2Ca0.65Y0.35Cu1.94Zn0.06O8,62.1
Tm5Rh2.4Co3.6Sn18,1.27
P0.2Si0.8V3,16.6
Mg0.97Co0.03B2,36.2
U1Pd2Al0.3Ga2.7,0
Li2Pd2.94Ni0.06B1,7.7
Ca1Fe0.98Co0.02As1H1,0
Sn3U1,0
C0.017N0.632Ta1,11.84
Sm0.716La1.084Sr0.2Cu1O4,18.1
Co0.15Ti0.85,3.8
Y1Ba2Cu2.85Ag0.15OY,91.3
Lu1.86Sc0.14Fe3Si5,3.51
Ho1.11Ce0.89Sr2Cu3O8.6,0
Ce0.02Th0.98,0.7
U1Pd2Al2.97Ga0.03,1.64
V3Si0.4Sn0.6,9.8
La2Sr0Cu0.75Zn0.25O4,0
Y0.85Ca0.15Ba2Cu2.5B0.5O7,0
Sm1Ru4P12,0
Y1Ba2Cu2.95Zn0.05O6.72,35
Sb2Ta1,0
Sr2V1Fe1As1O2.9,40
Bi2Sr2Ca1Cu2O8.14,81
Ga0.05V2Al20,1.53
Mg0.4Zn0.3Al0.3B2,0
Ir0.1Os0.2Rh0.7,0
Ga2Zr3,0
Y1Ba2Cu3O6.556,58.95
Nb13.75Ta41.25Rh45,3.56
Cr0.099V0.901,3.3
Fe0.5Ba2Ho1Cu2.5O7.49,76
Hg1Ba2Cu1O4.058,89
B2Cr1,0
Ce1Rh0.55Ir0.45In5,0.94
Sn0.25Ta0.25V0.5,2.8
Ce0.98Yb0.02Co1In5,1.89
Sn0.985Te1,0.0466
Ag5Pb2O6,0.0502
Lu3Rh1,0
Nb2.55V0.45Al1,14
Nd2Sr3Cu3B2O12,0
Bi1Sr0.85Nd0.15Cu1OY,13.56
Be13Lu1,0
La1Fe1P1O1,5.458571429
Y1Ba2Cu2.6Co0.4O7.03,11.3
Mo0.84Ti0.16C1,12.8
Bi1Cs2,0
Eu1Fe1.91Ni0.09As2,0
Y1Ba1.2Sr0.8Cu3O6.8,86
P3Pd7,0.85
K1Fe1.932Co0.068As2,1.845
Ce1Fe1As1H0.07O0.93,31.3
Fe0.96Ni0.04Se0.82,0
Ba0.63K0.37Fe2As2,39
Ca10Pt3.72Fe9.28As18,14.9
Mo5.25Ta0.75Te8,0
Y0.8Pr0.2Ba2Cu3O6.81,68
Hg1,4.1366
Ir0.33V2.67,1.39
Ir0.7Ru0.1Rh0.2,0.05
Al4Cu9,0
As1Zn1,0
Ir1P1,0
La1.8Sr0.2Cu0.983Zn0.017O4,19.8
Nb0.04Zr0.96,4.9
Pr1Pt4Ge9Sb3,1.4
Cr0.9Rh0.1,0
Rh1Sn2,0.6
Bi2Sr2Ca0.2Gd0.8Cu2O8,0
Ba8Ge42Co4,7
Sm1Fe0.94Mn0.06As1F0.12O0.88,16
La2.9394Ce0.0606In1,5.72
Ca1Al0.8Ga0.2Si1,5.6
Y2I1.4Br0.6C2,10.5
La1.8Nd0.2Cu1O4.086,35.9
Al0.95B0.05Nb3,19.1
Y0.85Gd0.15Ni2B2C1,9.95
Er1Ba2Cu3O6.92,90
Y1.8V0.2C2.9,11.5
Dy1Ba2Cu2.7Fe0.3O6.96,10
La1Ba2Cu3O6.89,76
C3Ce0.2Th1.8,0
Te1,3.94125
Ba0.64K0.36Bi1O3,28.5
Mo1Sr2Y1Cu2O8,21
Ir2La1,0.24
Y2Rh3Sn5,0
Ba1.8Sr0.2Yb1Cu3O6.61,56.7
Gd1.1Sm0.75Ce0.15Cu1O4,0
Ga3Sc1,2.1
Sn3Th1,3.33
V0.749Sb0.157Al0.094,5.1
La1.85Sr0.15Cu0.9925Co0.0075O4,30.6
Na2.9Ba4.5Si46,3.5
Bi2F0.2S2O0.8,3
Co0.28Y0.72,0.34
Tm1Ni1.92Fe0.08B2C1,7.39
Ba1Fe2As0.74P1.26,7.73
Y1Ba2Cu3F0.17O6,0
Na1Pb3,5.62
La1Sb1S2F0.5O0.5,0
C60Rb2,29
Ce0.8Yb0.2Co1In5,0.92
Y1Ba1.8Cs0.2Cu3O6.58,93.3
Sm1Ba2Cu2.7Ni0.3O6.97,24
Cu1Te2,1.3
Se4Y3,0
Ba1Pb0.83Bi0.17O3,7.6
Bi0.6Pb0.2S0.2Sr2Ca0.7Nd0.3Cu2O6.95,80
Ba1Ti2Sb1.7Sn0.3O1,2.2
Hg1Ba2Cu1O4.37,37.5
Ca10Pt3.97Fe9.03As18,10.75
Cu1Mo6Se8,5.9
Lu1.94Dy0.06Fe3Si5,4.52
Ce1Ni1C2,0
Ba0.6K0.4Bi0.969Pr0.031O3,18.4
Zr0.87Hf0.13V2,9.45
Tl1Sr1.9Cr0.1Cu1O5,37.5
Mg1C1Ni2.8Co0.2,7.2
Gd1Ba2Cu3O6.52,0
Nd1.6Pr0.4Ba4Cu7O14.603,48
Ru1Sr2Gd0.82Nd0.18Cu2O8,21
La1.87Sr0.13Cu0.9975Zn0.0025O4,28.92
La1.56Ba1.44Cu2.86O6.98,0
Bi0.8Rh0.2,2.7
Y0.5Pr0.5Sr2Cu2.85Re0.15O7,26.2
Al1Ce0.017La3,0.77
La1Ni1As1F0.06O0.94,3.64
La1.67Sr0.33Cu0.94Fe0.06O4,0
Nb0.36Ti0.64,9.05
Cs1Pb1Bi3Te6,2.7
Hf0.834W0.166,2.79
Sm1Fe0.9Mn0.1As1F0.12O0.88,0
V75Si2.57Ga22.4,13.32
Y1Ba2Cu2.91Zn0.09O6.77,30
Eu1.5Ce0.5Sr2Cu2Nb1O9.955,21
Dy0.9Ca0.1Ba2Cu2.7Zn0.3O6.72,21
Tl0.4Rb0.4Fe1.7Se2,31.35
Nb3Rh0.1Au0.9,10.8
La0.7Ti0.3Bi1S2O1,2.22
Si2Th1,2.862
Y0.2Pr0.8Ba1Sr1Cu3O6.95,0
Tc0.44Th0.56,5.3
Y0.65Dy0.35Ni2B2C1,10.6
K0.8Fe1.933Mn0.067Se2,32
Hf1V2D0.25,8.24
Al0.999Mn0.001,0.596
Y1Sr2Cu3O7.5,62.5
Hf0.915Mo0.085,2.13
La0.5Dy0.5Ba1Ca1Cu3O7,55
Y0.78Gd0.22Ni2B2C1,7.02
Gd1.83Ca0.17Cu1O3.98,0
Nb0.4Zr0.3Hf0.3,0
Cu1Co1.98Ir0.02S4,2.79
Mo1O2,0
Y0.9Ca0.1C2,3.15
Y1Ba2Cu3.96Zn0.06O8,50.1
In0.6Pb0.4,6.28
Y0.975Ca0.025Ba2Cu2.975Al0.025O6.89,94.5
Sn0.874Ge0.076In0.05Te1,1.64
V0.6Zr0.4,8.3
Ga2Ta3,0
Eu1Fe2As1.68P0.32,22
Ba0.6K0.4Fe2As2,35.66
Dy1Ba1Sr1Cu3O6.6,14.85
Os0.084Re0.916,1.88
Ir1Zr3,2.13
La1.5Nd0.5Ca1Ba2Cu5O11.872,78
La1Ru2.76Co0.24Si2,6.04
Lu0.65Er0.35Ru1B2,6.94
Sm0.25Fe0.75Se0.85,9.2
Nb0.55Ti0.45,9.4
La0.62Dy0.38Fe1As1F0.175O0.825,38
Y1Ba2Cu2.8Co0.2O6.9,0
La1Fe0.5Co0.5As1O1,0
Mg0.9Zn0.1C0.98Ni3,4.5
Tm2Ba4Cu7O14.732,88
Pd0.02Rh0.31Zr0.67,9.85
In0.005Tl0.995,2.418
Ce1Rh2,0
Br2Cu1,0
Y1Ba2Cu3.92Ga0.08O8,74.5
Ba1Ti2Sb2O1,0.964
Be21Ni5,0.72
Pr1Ru2Zn20,0
Y1Ba2Cu2.4Co0.6O7.08,0
Cs0.32O3W1,1.12
Co1Sb1,0
Bi1.09Ta1Se3.09,1.8
Ir0.94Se2,6.24
Hf1Pd2In1,2.86
Pb2Sr2Y0.5Ca0.5Cu3O9.4,0
Dy1Ba2Cu2.98Ni0.02O6.72,83
As2Nb1,0
Eu0.5Sr0.5Ba1.6Pr0.1Cu3O7.07,42
Y0.85K0.15Ba2Cu3O6.48,90.15
